CreditScore,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,engagement_score,login_frequency,purchase_count,support_tickets,previous_campaign_response,treatment,outcome,Geography_Germany,Geography_Spain
706,1,20,8,0.0,2,1,1,12368.11,22,4,17,4,1,0,1,0,1
677,0,25,8,130866.19,1,1,0,42410.21,58,14,3,2,0,0,1,0,1
733,0,33,7,187257.94,1,0,1,190430.81,69,9,16,0,1,1,1,1,0
684,0,41,7,0.0,1,1,1,138394.37,11,2,18,2,0,0,1,0,1
679,1,36,6,147733.64,1,0,1,172501.38,69,3,13,3,1,1,1,0,0
478,1,43,1,0.0,2,1,1,197916.43,14,2,9,5,0,0,1,0,1
696,1,33,2,163139.27,1,1,1,7035.36,53,14,5,2,0,0,1,0,0
686,0,35,4,0.0,2,1,1,159676.55,36,2,17,5,1,1,1,0,1
466,0,36,5,119540.15,1,0,1,80603.99,41,10,3,3,1,0,1,0,0
686,0,41,4,129553.76,2,1,0,187599.8,30,11,10,4,0,1,0,0,0
576,1,55,9,0.0,2,1,1,94450.97,17,11,12,5,1,1,0,0,0
763,0,61,1,66101.89,1,1,1,143981.27,81,8,7,3,1,1,1,1,0
572,1,43,2,140431.98,1,1,0,26450.57,59,3,9,3,1,1,1,0,0
757,0,49,2,0.0,2,0,0,164482.92,76,7,10,3,1,1,1,0,0
582,0,29,0,0.0,1,1,1,84012.81,53,8,2,4,1,0,1,0,0
623,0,35,5,0.0,2,1,0,101192.08,67,3,14,5,0,1,0,0,0
617,0,37,4,116471.43,2,1,0,175324.74,12,2,7,5,0,1,0,1,0
425,1,39,4,0.0,2,1,0,197226.32,95,13,19,1,1,0,1,0,0
659,0,56,9,123785.24,1,1,0,99504.03,79,13,17,3,1,0,1,0,0
605,0,33,4,0.0,2,0,1,83700.66,11,8,0,5,1,0,1,0,0
538,0,38,8,88758.95,2,0,0,28226.15,96,3,7,2,1,0,0,0,0
665,1,25,5,153611.83,2,1,0,35321.65,53,7,2,3,1,0,0,1,0
491,0,57,4,112044.72,1,1,1,41229.73,11,12,0,3,0,0,0,1,0
726,0,27,7,123826.07,1,0,1,78970.58,90,1,19,2,1,1,1,0,1
580,0,65,9,106804.26,3,1,0,107890.69,44,14,15,3,1,1,0,0,0
550,0,48,6,0.0,2,1,1,191870.28,96,12,8,1,0,1,1,0,0
542,0,59,2,68892.77,2,1,0,7905.06,39,6,16,4,1,1,1,0,0
732,0,43,6,0.0,2,1,0,65731.53,17,12,15,5,0,0,0,0,0
473,0,33,5,125827.43,1,0,1,145698.73,31,12,5,4,1,0,1,0,0
745,1,34,9,0.0,2,1,0,50046.25,53,13,6,3,1,1,1,0,1
732,1,36,7,0.0,2,1,1,60830.24,67,9,15,3,0,1,1,0,0
848,0,40,5,148495.64,1,0,0,158853.98,45,12,7,4,1,1,1,1,0
572,1,37,1,133043.66,1,0,0,111243.09,78,3,9,2,1,1,1,0,0
702,1,45,9,74989.58,1,1,1,171014.69,86,14,13,1,1,1,1,0,0
664,1,39,7,60263.23,1,1,0,170835.32,40,7,10,4,1,1,1,1,0
630,1,50,3,129370.91,4,1,1,47775.34,56,13,1,2,1,0,0,1,0
618,1,44,5,157955.83,2,0,0,139297.71,64,6,11,3,0,0,0,1,0
556,1,26,4,0.0,1,1,0,195167.38,89,8,19,1,1,1,1,0,0
619,0,30,7,70729.17,1,1,1,160948.87,71,3,19,3,1,0,1,0,0
644,1,48,8,0.0,2,0,1,44965.54,39,3,12,6,0,1,1,0,0
658,1,50,2,0.0,2,1,0,52137.73,64,4,14,2,1,0,1,0,1
598,1,27,8,90721.52,2,1,0,109296.18,25,3,11,5,0,0,1,0,1
677,1,27,2,0.0,2,1,1,20092.89,21,9,12,5,0,1,1,0,0
689,0,45,0,57784.22,1,1,0,197804.0,26,11,7,4,1,1,1,0,1
591,1,33,9,131765.72,1,1,0,118782.06,25,4,15,2,1,0,1,0,0
699,1,40,7,0.0,1,0,1,152876.13,21,6,2,5,0,1,1,0,0
749,1,47,9,110022.74,1,0,1,135655.29,17,8,12,4,1,0,0,1,0
709,0,40,9,131569.63,1,1,1,103970.58,93,11,11,2,1,1,0,0,0
607,1,61,2,164523.5,2,1,1,35786.76,12,13,18,5,0,1,0,1,0
650,0,25,2,114330.95,1,1,1,25325.07,25,8,1,5,1,0,1,1,0
651,0,45,10,135923.16,1,1,0,18732.84,39,5,0,4,0,1,1,0,1
676,0,61,8,0.0,2,1,1,118522.73,32,5,7,6,1,1,1,0,0
723,0,49,4,0.0,2,0,1,89972.25,14,6,8,5,1,0,1,0,0
714,1,45,0,124693.48,1,0,1,187194.15,93,10,7,2,1,1,1,0,1
759,0,35,7,147936.42,1,1,1,106785.7,74,7,16,2,1,1,1,0,1
582,1,29,0,0.0,1,1,0,142516.35,39,13,8,4,0,1,1,0,0
697,0,34,2,126558.92,1,1,0,73334.43,30,13,5,3,0,1,0,0,0
610,1,57,6,106938.11,2,0,1,186612.47,93,10,14,1,0,0,1,1,0
488,0,33,4,140002.35,1,1,0,123613.81,79,14,12,3,1,0,0,1,0
599,1,46,9,123444.72,1,1,1,31368.08,31,7,11,4,0,1,0,1,0
781,1,32,6,147107.91,1,1,1,40066.95,91,13,12,0,1,1,1,0,0
645,1,19,9,128514.84,1,0,0,175969.19,81,4,6,2,1,1,1,0,0
545,0,55,5,0.0,1,0,0,10034.77,41,6,17,3,1,0,0,0,0
597,0,40,9,106756.01,2,1,0,151167.94,42,7,13,4,0,0,1,1,0
561,0,28,3,0.0,2,1,0,191387.76,25,5,10,4,1,0,1,0,1
662,0,37,6,0.0,2,1,0,51229.17,85,5,13,4,0,0,0,0,0
649,0,50,5,155393.32,1,1,1,87351.42,47,2,16,3,1,0,1,1,0
630,0,36,2,110414.48,1,1,1,48984.95,23,7,1,3,0,1,1,0,0
672,1,33,2,0.0,2,1,1,182738.0,45,12,18,5,1,0,1,0,1
636,0,37,9,157098.52,1,1,1,153535.27,32,6,15,4,0,1,1,1,0
593,0,38,5,85626.6,1,1,1,125079.65,75,11,9,3,0,1,0,1,0
545,1,45,6,93796.42,2,1,1,162321.26,94,1,7,2,0,1,1,1,0
567,0,41,1,0.0,2,1,0,3414.72,11,4,4,5,0,0,1,0,1
583,1,51,6,125268.03,2,1,0,165082.25,82,3,6,2,0,1,1,0,0
681,0,29,2,148143.84,1,1,1,52021.39,74,12,12,2,1,1,0,0,0
762,1,29,10,115545.33,2,1,0,148256.43,84,3,15,2,1,1,1,0,1
648,1,35,7,0.0,2,0,0,122899.01,76,7,4,3,1,1,1,0,1
644,1,30,5,44928.88,1,1,1,10771.46,61,11,15,2,1,1,1,0,0
706,1,29,2,0.0,2,1,1,18255.51,71,12,14,2,0,1,1,0,1
850,1,35,3,162442.35,1,1,0,183566.78,32,10,8,3,1,0,1,0,0
484,0,39,5,0.0,2,1,1,175224.12,35,4,11,4,1,1,1,0,1
508,1,28,0,96213.82,2,1,0,147913.56,77,12,7,3,1,1,1,1,0
439,0,29,6,156569.43,1,1,0,180598.66,91,8,12,4,1,0,1,0,0
484,1,36,8,0.0,2,1,0,186136.48,64,11,4,3,1,1,1,0,1
803,0,37,1,0.0,2,0,0,7455.2,15,9,13,4,1,1,1,0,1
724,0,48,6,110463.25,2,1,1,80552.11,44,3,15,2,1,1,0,1,0
640,1,33,7,154575.76,1,1,0,25722.28,31,5,10,5,0,0,1,0,0
701,0,35,9,0.0,2,0,0,170996.86,52,4,19,3,1,0,1,0,1
537,1,37,3,0.0,2,1,1,20603.32,24,14,11,3,0,0,0,0,0
651,1,26,5,147037.32,1,0,0,141763.26,95,12,14,1,0,0,1,1,0
523,1,41,0,119276.31,1,0,0,122284.38,69,10,11,2,1,1,1,1,0
717,0,25,7,108664.85,2,1,0,190011.85,21,6,8,5,1,0,1,0,0
593,1,44,5,0.0,1,1,0,128046.98,58,11,0,1,1,1,1,0,1
706,1,38,5,163034.82,2,1,1,135662.17,51,10,2,4,0,1,0,1,0
714,0,49,4,93059.34,1,1,0,7571.51,47,4,11,3,0,0,0,1,0
794,1,38,9,179581.31,1,1,0,23596.24,91,8,19,1,0,0,1,0,1
518,1,46,4,113625.93,1,0,0,92727.42,54,3,12,4,0,1,1,1,0
589,1,55,7,119961.48,1,1,0,65156.83,44,11,5,4,0,1,1,1,0
824,1,45,3,129209.48,1,0,0,60151.77,39,5,9,3,0,0,1,0,0
719,0,42,5,137227.04,3,1,0,149097.38,97,13,9,0,0,0,0,1,0
617,0,58,3,119024.75,2,1,0,35199.24,39,1,15,5,0,1,1,1,0
651,1,35,7,74623.5,3,1,0,129451.29,87,13,0,3,0,0,0,0,0
637,0,45,2,157929.45,1,1,1,145134.49,15,6,15,4,1,1,1,0,1
554,0,26,7,92606.86,2,1,0,192709.69,76,11,3,4,0,0,0,0,0
731,1,35,2,127862.93,2,1,0,139083.7,89,5,5,2,0,0,0,1,0
569,0,42,1,0.0,1,1,1,83629.6,16,8,18,6,1,1,1,0,1
625,0,37,4,142711.81,1,1,0,35625.41,61,9,1,2,1,0,0,1,0
592,0,38,4,0.0,2,1,0,35338.96,23,8,17,4,0,0,0,0,0
669,1,43,1,163159.85,1,0,1,15602.8,82,8,9,1,1,0,1,0,0
663,1,32,3,108586.86,1,1,1,182355.21,24,12,3,4,0,1,1,1,0
518,0,41,5,110624.99,1,1,0,89327.67,30,14,0,5,1,0,0,1,0
686,0,43,5,154846.24,2,1,1,151903.6,44,13,14,4,0,0,1,1,0
709,1,45,4,122917.71,1,1,1,11.58,75,3,9,1,1,0,0,1,0
571,0,33,9,0.0,2,0,1,77519.62,11,4,17,5,1,0,0,0,0
707,0,31,2,82787.93,2,0,0,91423.69,44,11,15,3,0,0,0,0,0
701,1,32,5,102500.34,1,0,0,106287.77,91,4,12,1,1,1,1,1,0
672,1,34,9,0.0,2,1,0,161800.77,87,14,14,2,0,0,1,0,0
620,1,39,9,159492.79,1,1,0,80582.34,29,11,1,4,1,1,1,1,0
557,1,48,10,0.0,2,1,1,185094.48,91,5,19,1,0,0,1,0,1
648,0,54,7,118241.02,1,1,0,172586.89,19,13,3,4,1,0,1,0,1
479,0,35,2,113090.4,1,1,0,195649.79,34,9,0,5,1,0,0,0,0
730,0,22,9,65763.57,1,1,1,145792.01,75,12,6,2,0,0,1,0,0
737,0,43,1,125537.38,1,1,0,138510.01,34,9,10,5,1,0,0,1,0
616,1,31,3,94263.91,2,1,0,168895.06,63,10,9,3,0,1,1,0,0
639,1,29,4,133434.57,2,1,0,97983.44,42,13,0,3,0,1,1,0,1
815,0,39,6,0.0,1,1,1,85167.88,45,12,10,3,1,0,1,0,1
786,1,31,9,0.0,2,1,1,18210.36,23,14,9,5,0,1,1,0,1
549,1,50,9,94748.76,2,0,1,13608.18,74,1,13,0,1,0,1,0,0
622,0,38,4,98640.74,1,1,1,110457.99,89,14,13,3,1,0,1,0,0
624,1,26,9,74681.9,2,0,0,31231.35,63,14,6,2,1,0,0,0,0
841,1,34,4,0.0,2,1,0,141582.66,61,8,10,4,0,0,0,0,0
614,0,41,7,179915.85,1,0,0,14666.35,12,14,3,4,0,0,0,0,1
676,1,30,1,128207.23,1,1,1,55400.17,50,1,1,2,1,1,1,0,0
697,1,42,9,132739.26,2,0,0,174667.65,15,2,6,3,1,0,1,0,0
732,0,40,10,0.0,2,1,0,154189.08,34,7,18,6,0,0,0,0,0
623,1,27,4,120509.81,1,0,0,142170.44,22,8,13,5,1,1,1,0,0
541,1,46,4,124547.13,2,1,0,94499.06,17,1,18,5,0,0,0,0,0
773,0,39,4,0.0,2,0,1,182081.45,30,3,6,3,1,1,1,0,1
762,1,34,4,88815.56,2,1,0,68562.26,77,7,11,1,0,0,1,1,0
655,0,35,1,82231.51,2,1,0,88798.02,34,13,2,5,0,0,1,0,1
602,1,32,7,184715.86,2,1,0,113781.99,88,9,14,1,1,1,1,1,0
850,1,31,3,0.0,2,1,0,121866.87,77,8,4,2,0,0,0,0,0
649,1,51,4,0.0,1,1,1,150390.57,54,8,7,2,0,1,0,0,1
850,1,28,4,147972.19,1,1,0,60708.72,69,9,13,3,0,0,1,1,0
543,1,43,9,0.0,2,1,1,78858.07,21,10,3,2,1,0,1,0,0
672,1,52,8,170008.84,1,0,0,56407.42,41,3,6,2,1,0,1,0,0
600,0,27,3,0.0,2,0,1,125698.97,22,8,6,3,1,0,1,0,0
671,0,34,10,0.0,1,1,0,23235.38,40,1,17,5,1,0,1,0,1
706,0,42,8,95386.82,1,1,1,75732.25,87,8,13,1,1,0,1,0,1
541,1,51,7,90373.28,2,1,0,179861.79,29,13,7,5,0,0,0,1,0
711,1,34,4,133467.77,2,1,1,42976.64,27,7,11,5,1,0,0,1,0
630,1,30,3,0.0,2,0,1,10486.69,69,13,9,2,1,1,1,0,1
531,1,31,3,96288.26,1,1,0,56794.73,72,8,13,1,1,0,0,0,0
641,0,26,4,91547.84,2,0,1,28157.34,15,1,8,5,1,1,1,0,0
631,1,37,8,138292.64,2,0,0,152422.91,41,6,5,2,1,1,1,1,0
685,1,35,9,0.0,1,1,0,167033.83,52,7,4,3,0,0,1,0,0
702,1,32,8,71667.74,1,1,1,126082.18,11,14,0,3,0,0,0,0,1
708,0,43,0,118994.84,1,1,0,181499.77,69,11,0,4,0,0,0,1,0
653,1,55,7,0.0,2,1,1,41967.03,32,5,19,4,1,0,1,0,1
654,1,37,2,145610.07,2,0,0,186300.59,92,14,16,3,0,0,1,1,0
596,0,33,1,138162.81,1,1,0,85412.54,40,5,10,3,1,0,1,0,0
549,0,31,9,135020.21,2,1,1,23343.18,14,7,11,4,1,0,1,1,0
754,1,38,2,0.0,2,1,0,180698.32,92,11,2,1,1,0,1,0,0
815,0,25,8,135161.67,1,1,1,136071.05,43,3,5,2,1,0,1,1,0
556,0,52,9,0.0,1,1,0,175149.2,19,6,10,6,0,0,1,0,0
706,1,32,6,94486.47,1,1,1,146949.74,98,7,12,4,0,0,1,0,0
850,1,46,9,117640.39,1,1,0,88920.68,11,1,10,4,0,1,1,0,0
732,0,33,8,111379.55,1,1,1,45098.62,20,12,7,5,0,1,1,0,1
614,1,40,6,0.0,1,1,1,20339.79,59,2,9,2,1,0,1,0,0
580,0,57,0,136820.99,1,0,1,108528.74,40,12,1,4,1,1,1,0,1
593,0,46,7,98752.51,1,1,0,145560.38,65,4,13,4,0,0,0,0,0
653,0,25,2,158266.42,3,1,1,199357.24,88,13,15,0,1,1,1,1,0
746,0,29,4,105599.67,1,1,1,43106.17,82,8,16,1,1,0,1,0,0
662,0,29,10,0.0,2,1,0,137508.31,96,11,10,3,1,0,1,0,0
573,1,31,2,0.0,2,1,1,91957.39,92,13,1,2,0,1,1,0,0
684,0,39,4,139723.9,1,1,1,120612.11,18,14,4,5,0,1,1,0,1
793,0,41,3,141806.46,1,1,0,102921.17,30,10,15,5,1,1,0,0,0
798,0,49,5,132571.67,1,1,1,31686.33,82,6,15,2,0,0,0,1,0
524,1,40,2,180516.9,1,1,0,180002.42,37,1,1,5,0,0,1,0,0
816,1,31,8,0.0,2,1,1,28407.4,71,10,15,3,0,0,1,0,0
742,0,41,4,92805.72,1,0,1,73743.95,16,5,4,4,0,1,1,1,0
540,1,22,4,0.0,3,1,1,186233.26,89,7,7,2,0,0,1,0,0
537,1,39,3,135309.36,1,1,0,31728.86,25,13,19,4,1,1,1,1,0
759,0,74,6,128917.84,1,1,1,48244.64,13,6,13,4,0,1,1,0,1
774,0,52,2,56580.93,1,1,0,113266.28,13,13,9,5,0,1,1,0,0
608,1,42,8,131390.75,2,1,0,71178.09,49,13,1,3,1,1,1,1,0
704,1,37,4,0.0,2,0,0,25684.93,26,12,2,3,0,1,0,0,1
581,1,41,8,0.0,2,0,0,29737.14,61,9,17,4,1,0,1,0,0
628,0,61,1,97361.66,1,1,1,149922.38,61,8,1,4,0,1,0,1,0
566,0,42,6,0.0,1,1,0,180702.12,45,4,8,4,1,1,1,0,0
701,1,59,7,0.0,2,0,1,27597.59,47,13,1,4,0,1,1,0,1
735,1,29,10,0.0,2,1,1,95025.27,59,11,6,2,1,0,1,0,1
680,0,34,1,0.0,2,1,0,167035.07,72,12,6,2,1,1,0,0,0
560,1,57,0,0.0,2,0,1,116781.71,72,5,13,3,1,1,1,0,0
663,0,29,4,102714.65,2,0,0,21170.81,71,7,4,2,1,1,1,1,0
665,0,34,5,67816.72,1,1,1,29641.58,16,8,7,3,0,0,0,0,0
758,1,51,8,81710.46,1,1,1,116520.07,36,5,17,4,1,1,1,0,0
621,1,26,2,75237.54,1,0,1,44220.4,95,9,5,2,1,0,1,0,0
764,1,28,10,124023.18,1,1,0,166188.28,23,14,13,6,0,0,0,1,0
537,0,46,5,100727.5,1,0,1,140857.76,80,10,17,0,1,0,0,1,0
589,0,46,10,107238.85,2,1,0,37024.28,95,12,16,2,1,0,0,0,0
555,1,24,5,0.0,2,1,0,27513.47,14,4,8,4,1,0,1,0,0
734,0,29,0,139994.66,1,1,0,17744.72,64,4,12,4,0,0,1,0,0
783,0,59,9,126224.87,1,1,1,4423.63,11,13,15,6,0,1,0,0,1
678,0,51,1,145751.03,1,0,0,109718.44,71,8,9,3,0,1,0,1,0
661,1,47,5,0.0,1,0,1,107243.31,30,1,9,3,0,1,1,0,0
607,0,25,4,121166.89,1,0,1,115288.24,88,8,3,1,0,1,1,0,1
537,0,38,1,0.0,2,0,1,41233.97,30,5,11,3,0,0,0,0,1
513,1,88,10,0.0,2,1,1,52952.24,19,13,7,3,1,0,0,0,1
576,1,63,9,70655.48,1,0,0,78955.8,96,14,14,2,1,1,1,0,0
660,1,41,1,129901.21,1,1,0,26025.6,67,11,18,2,1,1,1,1,0
637,1,40,8,125470.81,1,1,1,174536.17,48,1,14,2,1,1,0,0,0
672,0,53,9,169406.33,4,1,1,147311.47,14,4,7,5,0,0,0,0,0
629,1,32,2,0.0,2,0,1,77965.44,74,2,7,2,1,0,1,0,0
583,1,40,4,107041.3,1,1,1,5635.63,22,4,18,6,0,0,1,1,0
763,0,32,10,95153.77,1,0,1,81310.1,94,8,8,1,1,0,1,0,1
516,1,32,3,145166.09,2,0,0,111421.45,99,5,16,0,1,1,0,1,0
617,0,27,4,0.0,2,0,0,190269.21,94,1,7,3,1,1,1,0,0
700,1,38,9,65962.63,1,1,1,100950.48,62,7,11,3,1,1,1,0,0
727,1,36,6,140418.81,1,1,1,113033.73,91,1,14,3,0,0,1,1,0
689,0,31,3,139799.63,1,0,1,120663.57,54,9,3,4,0,1,1,0,1
626,1,49,9,171787.84,2,1,0,187192.23,41,3,5,5,0,1,1,1,0
686,1,38,6,149238.97,1,1,1,97825.23,45,12,15,2,1,0,1,0,0
351,0,57,4,163146.46,1,1,0,169621.69,90,3,4,3,1,0,0,1,0
739,0,37,8,0.0,2,1,0,191557.1,69,6,12,2,1,0,1,0,0
627,1,32,10,0.0,2,1,0,103287.62,20,10,14,5,0,0,0,0,0
451,0,38,9,61482.47,1,1,1,167538.66,72,6,16,2,1,1,1,1,0
512,0,41,8,145150.28,1,1,0,64869.32,30,13,19,3,0,0,0,0,0
774,0,41,5,126670.37,1,1,0,102426.06,61,11,4,4,0,1,1,0,0
652,0,40,8,84390.8,2,0,1,107876.2,64,11,18,2,1,0,1,0,0
638,1,37,2,89728.86,2,1,1,37294.88,35,6,6,5,0,0,0,1,0
475,0,57,1,0.0,2,1,0,89248.99,77,13,2,2,0,1,1,0,0
567,1,40,4,118628.8,1,0,0,91973.63,43,1,12,3,1,0,1,0,1
750,1,37,3,0.0,2,1,0,16870.2,61,5,13,2,0,1,1,0,0
850,1,39,6,96863.13,1,1,1,121681.19,91,12,15,3,0,0,1,0,0
753,0,38,6,142263.45,1,0,1,33730.43,61,6,12,1,1,1,1,0,0
683,0,36,7,0.0,2,1,0,104786.59,38,8,1,5,1,1,1,0,1
710,0,32,3,0.0,1,1,0,94790.34,47,13,13,5,1,0,0,0,0
645,0,21,1,0.0,2,0,0,28726.07,51,1,19,3,0,0,0,0,1
714,1,28,6,122724.37,1,1,1,67057.27,30,5,6,3,1,1,0,0,0
696,0,35,4,174902.26,1,1,0,69079.85,51,3,4,4,1,0,1,1,0
612,0,26,4,0.0,2,1,1,179780.74,22,2,13,3,1,1,1,0,1
520,0,31,3,108914.17,1,1,1,183572.39,73,11,8,5,1,1,1,1,0
782,1,23,10,98052.66,1,1,1,142587.32,26,8,9,5,1,1,1,0,1
666,1,46,5,123873.19,1,1,1,177844.06,18,7,6,3,0,1,1,0,0
466,0,56,2,111920.13,3,1,0,197634.11,50,10,13,3,1,0,0,1,0
567,0,45,4,0.0,2,0,1,121053.19,10,7,13,5,0,1,1,0,0
613,1,20,3,0.0,2,1,1,149613.77,11,5,1,3,0,0,1,0,0
718,1,37,8,0.0,2,1,1,142.81,69,12,16,1,1,0,1,0,0
614,0,37,8,75150.34,4,0,1,131766.67,57,13,19,3,0,1,0,0,0
711,1,38,10,0.0,2,0,0,53311.78,38,9,3,5,1,1,1,0,0
691,0,38,5,114753.76,1,1,0,107665.02,19,5,12,6,0,1,1,1,0
527,1,32,0,0.0,1,1,0,109523.88,67,2,17,3,1,1,0,0,0
476,0,32,6,111871.93,1,0,0,112132.86,69,3,2,2,1,1,0,0,0
619,0,45,0,0.0,2,0,0,113645.4,30,4,18,4,1,0,1,0,1
607,0,37,4,135927.06,1,0,0,180890.4,37,5,4,5,1,1,1,1,0
695,1,44,8,0.0,2,1,1,70974.13,84,13,0,0,0,0,1,0,1
653,1,33,1,0.0,2,0,0,53379.52,43,3,8,3,1,0,0,0,0
677,1,46,2,57037.74,1,1,1,158531.01,17,12,7,4,1,1,1,0,0
655,0,50,10,0.0,4,1,0,179267.94,68,14,2,3,0,1,1,0,0
625,0,52,2,79468.96,1,1,1,84606.03,95,7,1,1,0,1,1,0,0
679,0,34,7,121063.85,1,1,0,56984.58,81,5,0,2,1,0,0,1,0
734,1,51,1,118537.47,1,1,1,116912.45,58,5,11,3,1,1,1,0,0
666,1,39,10,0.0,2,1,0,102999.33,88,6,12,0,0,1,1,0,0
592,0,26,4,105082.07,2,1,0,132801.57,26,7,9,3,1,0,0,1,0
564,1,40,4,0.0,1,1,0,85455.62,69,10,16,2,0,0,0,0,0
814,0,36,6,0.0,2,1,1,98657.01,96,10,10,2,0,0,1,0,0
592,1,36,2,104702.65,2,1,0,107948.72,97,8,4,1,1,0,1,1,0
758,0,50,2,95813.76,3,1,1,67944.09,54,9,8,3,0,0,0,0,0
612,0,62,0,167026.61,2,1,1,192892.05,92,11,12,1,1,0,0,0,1
498,1,61,7,102453.26,1,1,0,187247.56,78,4,19,3,0,1,1,1,0
638,1,25,4,148045.45,2,1,1,114722.42,41,5,10,5,0,1,1,1,0
558,1,35,1,0.0,2,0,0,111687.57,53,5,3,4,0,1,0,0,0
756,0,24,1,0.0,2,1,0,184182.25,74,8,10,4,0,0,1,0,0
782,1,52,4,0.0,1,1,1,52759.82,96,9,8,1,0,0,1,0,1
505,1,34,10,104498.79,1,0,1,126451.14,17,7,6,6,0,0,1,0,0
671,0,29,6,0.0,2,0,0,12048.67,86,5,15,2,1,1,1,0,1
801,1,42,6,0.0,2,1,1,95804.33,81,3,4,0,0,0,1,0,0
604,1,26,8,149542.52,2,0,1,197911.52,96,1,5,4,0,0,1,0,0
716,0,29,10,87946.39,1,1,1,182531.74,52,11,18,3,0,1,1,0,0
624,0,45,3,68639.57,1,1,0,168002.31,10,9,0,6,0,0,1,0,0
607,1,47,4,148826.32,1,1,1,79450.61,60,5,15,2,1,1,1,1,0
827,0,60,2,0.0,2,0,1,60615.83,33,9,17,6,0,0,0,0,0
606,1,61,5,108166.09,2,0,1,8643.21,33,10,12,3,0,1,0,0,0
717,0,35,5,103214.71,1,1,0,172172.7,26,12,0,4,0,1,0,1,0
651,1,40,1,134760.21,2,0,0,174434.06,14,13,9,3,0,0,0,1,0
691,1,58,3,0.0,1,0,1,194930.3,29,14,6,4,1,0,1,0,0
573,0,33,0,90124.64,1,1,0,137476.71,30,4,4,4,1,0,1,0,0
723,1,38,6,0.0,2,1,1,94415.6,67,5,12,1,0,1,0,0,1
584,0,46,6,87361.02,2,1,0,120376.87,40,4,15,4,0,1,1,1,0
550,0,45,8,111257.59,1,0,0,97623.42,20,2,19,5,0,1,0,1,0
611,0,61,3,131583.59,4,0,1,66238.23,61,12,13,2,1,0,0,0,0
549,1,41,9,95020.8,3,1,1,131710.59,24,1,10,2,0,1,0,1,0
850,0,24,1,0.0,2,0,1,69052.87,92,8,18,2,0,0,1,0,1
668,1,34,5,80242.37,2,0,0,56780.97,16,4,1,4,0,0,0,1,0
686,0,43,0,0.0,1,1,1,170072.9,37,5,7,4,0,0,0,0,0
660,1,50,1,0.0,3,1,1,191849.15,60,6,12,2,1,1,0,0,0
682,0,59,0,122661.39,1,0,1,84803.76,67,14,6,3,0,1,0,0,1
524,1,50,4,0.0,2,1,1,31840.59,14,8,11,4,0,0,0,0,0
645,0,36,8,0.0,2,1,1,12096.61,14,11,7,5,0,1,1,0,0
850,1,42,0,0.0,2,1,0,44165.84,17,8,15,6,0,0,0,0,0
537,0,53,3,0.0,1,1,1,91406.62,73,7,17,1,1,1,1,0,0
599,0,46,7,81742.84,2,1,0,83282.21,19,4,18,4,0,1,1,0,1
727,1,71,8,0.0,1,1,1,198446.91,47,6,3,4,0,1,0,0,1
756,1,30,2,145127.85,1,0,0,7554.68,90,4,11,1,1,1,1,0,1
755,1,38,9,148912.44,1,1,0,80416.16,17,14,15,4,1,0,1,0,0
634,0,41,4,0.0,2,1,1,164549.74,34,7,16,2,1,0,1,0,1
837,1,26,4,89900.24,2,1,0,175477.03,82,12,3,3,0,1,1,0,0
727,0,30,8,119027.28,2,1,1,137903.54,75,13,19,1,0,1,1,1,0
567,0,40,2,105222.86,2,1,0,93795.86,88,12,8,1,0,0,1,1,0
650,0,30,6,0.0,1,0,0,67997.13,59,13,4,2,1,1,1,0,1
655,1,34,1,116114.93,1,1,1,49492.15,76,13,16,2,1,0,1,0,1
763,0,58,9,187911.55,1,0,1,35825.18,58,11,16,3,1,1,1,0,0
843,0,27,5,0.0,2,1,1,67494.23,45,14,1,4,1,1,1,0,0
667,0,38,6,144432.04,1,1,1,73963.17,77,1,1,1,0,0,1,0,0
705,0,50,4,77065.9,2,0,1,145159.26,87,5,6,1,0,1,1,0,0
660,0,29,6,180520.29,1,1,1,123850.58,50,14,3,4,1,1,1,1,0
553,1,42,1,0.0,2,0,0,23822.04,98,10,12,3,0,0,1,0,0
612,0,47,6,130024.87,1,1,1,45750.21,71,12,19,1,1,0,1,1,0
641,0,40,2,110086.69,1,1,0,159773.14,19,10,10,5,1,0,1,1,0
513,0,31,5,174853.46,1,1,0,84238.63,30,4,2,6,0,1,0,0,1
680,1,44,7,108724.98,1,0,1,72330.46,45,11,1,2,1,0,1,0,0
711,1,58,9,91285.13,2,1,1,26767.85,21,7,15,2,1,1,1,0,0
689,1,40,2,0.0,2,1,1,164768.82,11,13,2,4,0,1,1,0,1
665,0,51,9,110610.41,2,0,1,1112.76,22,9,14,4,1,0,1,1,0
551,1,54,5,102994.04,1,1,0,176680.16,62,5,16,2,1,1,1,1,0
645,1,36,4,59893.85,2,1,0,43999.64,41,4,15,5,1,1,1,0,1
616,1,29,8,149318.55,1,1,0,140746.13,25,9,19,5,1,1,1,1,0
582,0,32,1,116409.55,1,0,1,152790.92,41,5,6,3,1,1,0,0,0
365,1,30,0,127760.07,1,1,0,81537.85,41,9,15,3,0,1,1,1,0
697,0,38,6,132591.36,1,1,1,7387.8,20,8,4,3,0,1,0,1,0
704,1,31,0,0.0,2,1,0,183038.33,19,4,1,6,0,0,0,0,0
656,0,46,5,113402.14,2,1,1,138849.06,24,11,0,4,0,0,1,0,0
